area_sqft,bedrooms,bathrooms,stories,parking,age_years,latitude,longitude,distance_to_city_km,distance_to_school_km,distance_to_hospital_km,schools_within_2km,nearest_school_km,hospitals_within_2km,nearest_hospital_km,metro_within_2km,nearest_metro_km,parks_within_2km,shopping_within_2km,supermarkets_within_2km,crime_rate,property_tax,income_index,location,furnishing,has_garden,has_pool,price
1705.6,3,3,1,1,4.6,13.00682,77.61033,4.26,0.5,0.8,7,0.5,3,0.8,3,0.4,4,3,4,0.02,89332.0,0.3718,Bangalore,Furnished,No,Yes,15378213.0
894.0,2,3,3,2,13.8,18.52388,73.87253,1.71,0.36,0.82,11,0.36,4,0.82,4,1.55,4,5,4,0.3201,46557.0,0.9136,Pune,Semi-Furnished,Yes,No,8352331.0
1189.9,2,2,2,2,11.8,12.95296,77.58567,2.28,0.29,0.92,13,0.29,7,0.92,4,1.19,5,3,7,0.2167,62730.0,0.6481,Bangalore,Unfurnished,No,No,10515367.0
2053.8,4,4,2,0,29.0,12.95013,77.56045,4.4,0.2,0.84,10,0.2,4,0.84,2,0.92,2,3,6,0.27,88730.0,0.3136,Bangalore,Semi-Furnished,Yes,No,13440637.0
2394.8,4,3,1,2,5.9,13.00397,77.53158,7.71,0.2,0.5,14,0.2,5,0.5,0,1.72,2,3,6,0.4641,81849.0,0.6536,Bangalore,Semi-Furnished,Yes,No,16663015.0
3147.9,5,4,1,0,2.0,28.74763,77.20178,14.86,0.4,1.37,5,0.4,2,1.37,1,1.04,3,1,5,0.0242,107776.0,0.5428,Delhi,Semi-Furnished,Yes,Yes,22976734.0
3744.0,5,4,1,0,16.8,19.07406,72.91761,4.19,0.2,1.05,10,0.2,4,1.05,3,0.8,3,3,7,0.0605,120000.0,0.8092,Mumbai,Semi-Furnished,Yes,Yes,35538582.0
2119.4,4,4,1,1,9.6,28.539,77.1432,10.5,0.34,0.84,10,0.34,3,0.84,2,0.99,4,0,5,0.2012,99723.0,0.4423,Delhi,Semi-Furnished,No,No,15161288.0
1206.8,3,3,2,1,29.1,28.56899,77.19815,5.1,0.25,0.51,9,0.25,9,0.51,2,0.84,4,2,8,0.3301,50565.0,0.3815,Delhi,Furnished,No,No,9219964.0
550.0,1,1,2,1,26.7,18.53486,73.97309,12.35,0.58,0.84,9,0.58,5,0.84,2,1.52,3,4,5,0.1089,21874.0,0.7198,Pune,Semi-Furnished,No,No,3954622.0
2024.0,4,3,2,1,1.9,12.94088,77.53969,6.85,0.5,0.63,13,0.5,5,0.63,1,1.08,3,3,10,0.4123,106057.0,0.4397,Bangalore,Semi-Furnished,Yes,No,15666404.0
1321.6,2,2,1,2,3.2,12.86795,77.43296,20.93,0.56,1.99,4,0.56,3,1.99,0,2.09,1,3,1,0.2003,43739.0,0.6408,Bangalore,Semi-Furnished,No,No,8525040.0
1580.0,3,3,1,1,0.5,28.81174,77.13737,23.04,0.62,1.48,1,0.62,4,1.48,0,3.1,4,0,3,0.5243,43607.0,0.8248,Delhi,Furnished,No,No,10910271.0
1452.1,3,2,2,1,9.5,18.34497,73.98168,23.5,0.82,2.1,7,0.82,0,2.1,0,1.97,0,1,5,0.0449,53672.0,0.4602,Pune,Semi-Furnished,No,Yes,7421499.0
1758.5,2,2,1,3,15.9,17.51657,78.52077,15.04,0.57,1.47,10,0.57,0,1.47,1,2.26,1,2,6,0.1115,45608.0,0.5738,Hyderabad,Semi-Furnished,No,No,9220917.0
2542.9,4,3,3,0,4.9,19.0879,72.88974,1.83,0.2,0.98,7,0.2,5,0.98,3,0.99,5,2,8,0.1936,120000.0,0.5265,Mumbai,Unfurnished,No,No,26442392.0
1952.1,3,3,1,0,6.2,12.91625,77.61012,6.37,0.69,0.8,10,0.69,3,0.8,2,0.4,3,1,8,0.2096,91859.0,0.327,Bangalore,Semi-Furnished,Yes,Yes,14653022.0
1746.9,3,3,1,1,22.5,13.06162,77.712,16.16,0.61,1.0,7,0.61,1,1.0,0,1.86,3,1,4,0.4722,52640.0,0.5092,Bangalore,Furnished,Yes,No,10379294.0
1176.8,2,2,2,1,5.1,18.99772,72.89685,8.92,0.37,0.3,8,0.37,5,0.3,1,1.17,2,3,5,0.4074,62012.0,0.3668,Mumbai,Unfurnished,No,Yes,11549259.0
761.5,2,2,2,0,0.4,12.88507,77.56269,10.21,0.24,0.9,9,0.24,0,0.9,2,0.9,0,1,6,0.2321,27395.0,0.25,Bangalore,Semi-Furnished,No,No,6211155.0
1533.9,3,3,1,1,31.9,28.58389,77.23277,4.06,0.46,0.66,11,0.46,6,0.66,2,0.8,2,2,5,0.5701,68451.0,0.3726,Delhi,Semi-Furnished,Yes,No,9191374.0
1815.0,3,3,2,1,0.1,18.56006,73.88697,5.43,0.27,0.61,10,0.27,7,0.61,0,1.05,4,0,4,0.351,56768.0,0.4523,Pune,Unfurnished,Yes,No,11276152.0
2999.2,5,4,1,1,35.8,18.52095,73.7703,9.09,0.2,0.77,10,0.2,2,0.77,3,1.22,2,0,7,0.5312,71904.0,0.25,Pune,Unfurnished,Yes,Yes,12182619.0
1934.7,3,4,1,0,17.8,13.06771,77.52708,12.93,0.4,1.09,12,0.4,6,1.09,0,1.51,3,1,7,0.0834,92559.0,0.605,Bangalore,Furnished,Yes,Yes,14166437.0
2488.8,4,3,1,1,3.0,12.96481,77.48079,12.33,0.53,0.32,6,0.53,5,0.32,2,1.0,3,0,5,0.1837,84820.0,0.4442,Bangalore,Unfurnished,Yes,No,16586009.0
1525.5,2,3,2,1,0.4,28.76878,77.18452,17.36,0.64,1.4,4,0.64,2,1.4,0,1.62,1,1,4,0.3083,57393.0,0.7895,Delhi,Unfurnished,No,No,11234662.0
1079.8,3,3,2,1,9.0,17.33702,78.34365,16.06,0.73,1.07,9,0.73,2,1.07,0,1.86,3,2,5,0.1577,54586.0,0.7435,Hyderabad,Semi-Furnished,Yes,Yes,8500210.0
1222.7,2,3,3,1,0.0,28.61123,77.03993,16.48,0.48,1.22,8,0.48,3,1.22,1,1.82,0,2,7,0.0411,47244.0,0.4648,Delhi,Furnished,Yes,No,11114117.0
1378.6,3,3,2,2,2.6,18.50305,73.75522,10.85,0.34,0.63,5,0.34,4,0.63,2,1.53,2,2,2,0.1226,51816.0,0.7474,Pune,Unfurnished,No,No,9603804.0
3233.5,5,4,1,3,9.0,12.92528,77.71275,13.77,0.46,1.05,5,0.46,4,1.05,0,1.49,5,1,4,0.4188,91956.0,0.7064,Bangalore,Semi-Furnished,Yes,Yes,21150716.0
1316.1,2,2,2,1,7.8,12.96024,77.5225,7.9,0.29,1.24,8,0.29,7,1.24,3,1.17,3,2,4,0.2125,70013.0,0.7382,Bangalore,Furnished,No,Yes,12080459.0
2395.0,4,4,2,1,20.7,28.53209,77.52117,31.74,1.25,2.69,1,1.25,0,2.69,2,4.08,2,0,6,0.2141,62530.0,0.5087,Delhi,Unfurnished,No,No,11394151.0
1263.1,2,2,2,2,13.8,17.18368,78.49227,22.35,0.71,1.37,2,0.71,2,1.37,0,2.41,1,4,7,0.1381,32318.0,0.5593,Hyderabad,Unfurnished,No,No,6798654.0
2455.5,4,3,1,1,5.4,13.02513,77.52169,9.87,0.29,0.81,12,0.29,4,0.81,2,1.83,3,3,9,0.1206,85132.0,0.7443,Bangalore,Unfurnished,No,No,17582543.0
2100.2,4,4,1,1,7.1,12.97829,77.60911,1.74,0.32,0.76,10,0.32,2,0.76,3,0.56,5,5,4,0.2027,119567.0,0.5132,Bangalore,Furnished,No,Yes,17185598.0
1748.2,3,3,2,1,3.5,13.07848,80.30624,3.87,0.38,0.97,11,0.38,5,0.97,3,0.64,0,3,2,0.2366,78886.0,0.6705,Chennai,Furnished,No,No,11275248.0
1823.5,3,2,2,1,5.0,17.3945,78.50097,1.84,0.2,0.55,11,0.2,4,0.55,2,1.56,3,2,6,0.1697,93208.0,0.6457,Hyderabad,Semi-Furnished,No,Yes,13315979.0
1424.4,3,3,3,1,16.6,17.38147,78.54742,6.44,0.35,1.02,10,0.35,5,1.02,3,0.83,3,4,6,0.1081,70051.0,0.7654,Hyderabad,Furnished,Yes,No,10865162.0
2139.9,3,3,2,2,20.0,12.9455,77.53361,7.21,0.55,0.54,10,0.55,4,0.54,3,0.87,4,3,6,0.1517,108887.0,0.8698,Bangalore,Unfurnished,No,No,14899518.0
1554.3,3,3,2,0,5.9,13.34176,80.22571,29.16,1.55,2.37,1,1.55,3,2.37,0,3.22,0,0,1,0.1479,30554.0,0.3758,Chennai,Unfurnished,No,No,6280571.0
1053.4,2,2,1,0,0.3,28.59558,77.21961,2.28,0.48,0.98,11,0.48,2,0.98,4,1.27,5,2,8,0.4802,59797.0,0.5372,Delhi,Semi-Furnished,Yes,No,9549742.0
1019.3,2,2,1,1,1.5,12.97278,77.75795,17.67,0.57,1.14,1,0.57,0,1.14,3,2.1,2,0,7,0.3083,39254.0,0.8936,Bangalore,Furnished,Yes,No,8839964.0
1962.2,4,3,1,1,7.2,13.051,77.58772,8.84,0.36,0.54,6,0.36,6,0.54,2,1.37,3,5,3,0.2146,83277.0,0.6025,Bangalore,Unfurnished,Yes,No,15447019.0
2876.4,4,3,1,1,0.8,13.04333,77.62652,8.68,0.51,0.89,9,0.51,3,0.89,1,1.12,6,1,6,0.2584,119022.0,0.8332,Bangalore,Semi-Furnished,No,No,22142074.0
1954.0,3,3,1,0,12.1,19.10607,72.82528,6.43,0.43,0.72,9,0.43,6,0.72,5,0.67,4,3,5,0.3038,102734.0,0.543,Mumbai,Unfurnished,No,Yes,18930928.0
1772.9,4,3,2,1,5.8,12.94517,77.52917,7.66,0.38,0.36,6,0.38,10,0.36,1,0.64,3,3,10,0.0603,59667.0,0.4227,Bangalore,Semi-Furnished,Yes,No,13580838.0
2035.8,4,3,1,2,15.4,12.84869,77.50524,16.72,0.33,1.34,5,0.33,2,1.34,3,1.54,3,1,1,0.3787,55854.0,0.6019,Bangalore,Unfurnished,No,No,12583971.0
2698.9,4,3,1,2,1.3,28.52442,77.29014,12.7,0.52,1.01,10,0.52,2,1.01,4,1.46,2,2,9,0.0645,120000.0,0.4267,Delhi,Semi-Furnished,Yes,Yes,21324298.0
1992.6,3,3,1,2,14.8,28.53815,77.25845,9.69,0.44,0.46,14,0.44,4,0.46,1,1.22,3,2,5,0.142,81578.0,0.4801,Delhi,Unfurnished,No,No,13251001.0
1582.9,3,3,2,1,2.3,13.01267,77.71695,14.0,0.43,1.24,3,0.43,0,1.24,2,1.76,5,4,2,0.3078,81633.0,0.8466,Bangalore,Semi-Furnished,Yes,No,12553247.0
2569.1,4,3,1,2,1.2,19.01606,72.87604,6.66,0.48,0.8,7,0.48,3,0.8,1,1.05,6,3,4,0.0662,120000.0,0.6516,Mumbai,Unfurnished,No,No,27503240.0
2128.7,4,3,3,1,7.1,13.03294,80.36597,11.69,0.57,1.25,13,0.57,5,1.25,4,1.76,0,3,5,0.4124,80031.0,0.6667,Chennai,Furnished,Yes,No,12173667.0
2848.2,5,4,3,0,17.4,19.1759,72.73477,18.65,0.47,1.36,5,0.47,2,1.36,1,1.4,2,3,7,0.1635,120000.0,0.6667,Mumbai,Semi-Furnished,Yes,No,21544541.0
1969.1,4,4,3,3,0.0,12.8522,77.67761,16.01,0.63,1.02,8,0.63,3,1.02,0,1.57,0,4,6,0.02,62084.0,0.51,Bangalore,,No,Yes,16277423.0
1054.1,2,2,2,0,34.0,17.40599,78.49666,2.56,0.51,0.66,12,0.51,1,0.66,3,0.75,2,5,8,0.5014,51549.0,0.8807,Hyderabad,Semi-Furnished,No,Yes,7499157.0
960.7,2,2,3,1,1.3,18.47939,73.95035,10.86,0.51,0.86,9,0.51,5,0.86,2,1.29,4,5,6,0.1032,47689.0,0.6108,Pune,Unfurnished,No,Yes,7785631.0
2923.1,4,4,1,0,15.2,17.35594,78.50649,3.85,0.44,0.74,8,0.44,7,0.74,1,1.49,4,4,6,0.3779,82948.0,0.4952,Hyderabad,Semi-Furnished,No,No,15136970.0
2970.4,5,4,2,1,5.5,12.90066,77.58336,7.97,0.29,0.82,9,0.29,0,0.82,4,0.71,1,4,6,0.2857,120000.0,0.8994,Bangalore,Unfurnished,Yes,Yes,23861306.0
1733.3,3,3,1,1,42.0,17.37475,78.4926,1.3,0.26,0.39,11,0.26,6,0.39,2,1.1,5,4,7,0.66,51065.0,0.4911,Hyderabad,Semi-Furnished,No,No,8685484.0
1600.9,3,3,1,1,16.0,12.9811,77.66928,8.15,0.44,0.78,11,0.44,6,0.78,1,1.78,4,5,6,0.2232,56121.0,0.3558,Bangalore,Unfurnished,No,No,10527524.0
2799.9,5,4,3,0,4.4,17.30329,78.49573,9.12,0.44,1.05,13,0.44,4,1.05,2,1.33,2,2,5,0.3696,76800.0,0.6149,Hyderabad,Semi-Furnished,No,No,15828896.0
1130.4,3,3,2,0,13.0,12.93201,77.4786,13.29,0.32,1.04,6,0.32,4,1.04,3,1.9,5,2,6,0.0741,61504.0,0.6727,Bangalore,Furnished,No,No,9520274.0
1268.4,2,1,1,1,6.6,19.06567,72.66701,22.13,0.86,1.27,5,0.86,4,1.27,0,2.09,2,3,3,0.0767,55088.0,0.5931,Mumbai,Semi-Furnished,No,No,10500344.0
2268.2,4,4,1,0,6.0,28.58196,77.13408,8.12,0.42,1.08,9,0.42,7,1.08,3,1.45,3,5,7,0.2466,94915.0,0.5912,Delhi,Unfurnished,Yes,No,17708965.0
1593.5,3,3,2,0,5.8,19.06351,72.76932,11.45,0.29,0.76,9,0.29,4,0.76,1,0.56,7,2,3,0.1944,77555.0,0.668,Mumbai,Semi-Furnished,Yes,No,16458805.0
1846.7,3,3,3,1,11.0,17.48699,78.40427,14.3,0.59,0.48,8,0.59,1,0.48,1,1.69,3,3,2,0.3277,60818.0,0.5605,Hyderabad,Furnished,Yes,No,11048769.0
1743.8,3,2,3,3,18.7,12.98178,77.49754,10.56,0.31,1.17,11,0.31,3,1.17,2,0.91,2,3,5,0.152,58400.0,0.7225,Bangalore,Furnished,Yes,No,12403871.0
2069.4,4,3,1,2,2.5,18.57228,74.05188,21.34,0.8,1.14,3,0.8,2,1.14,0,1.93,2,2,3,0.2711,71047.0,0.676,Pune,Semi-Furnished,Yes,No,10915574.0
2764.9,4,3,1,1,3.7,28.53709,77.18626,8.81,0.28,0.6,5,0.28,2,0.6,1,0.44,2,4,3,0.3549,120000.0,0.7317,Delhi,Semi-Furnished,Yes,Yes,21235358.0
1908.9,4,3,1,1,1.5,19.05177,72.84984,3.97,0.29,0.46,9,0.29,6,0.46,4,1.1,2,1,6,0.2025,76341.0,0.252,Mumbai,Unfurnished,No,No,20708030.0
2268.6,3,3,2,2,7.6,17.38577,78.43887,5.07,0.31,0.39,9,0.31,3,0.39,3,0.84,4,5,2,0.2973,69412.0,0.7632,Hyderabad,Furnished,Yes,No,15116907.0
550.0,2,2,2,1,4.9,18.60341,73.67442,21.28,0.77,1.05,8,0.77,5,1.05,1,2.67,2,0,1,0.197,22550.0,0.4813,Pune,Unfurnished,No,No,3711390.0
1818.3,4,3,2,2,,19.1205,72.97358,11.21,0.2,0.87,10,0.2,1,0.87,2,1.59,5,4,6,0.2327,77808.0,0.7236,Mumbai,Semi-Furnished,No,No,17631666.0
1301.9,3,3,2,2,12.2,17.39908,78.41344,7.92,0.46,0.94,14,0.46,8,0.94,0,1.34,2,1,6,0.402,55675.0,0.8364,Hyderabad,Semi-Furnished,No,No,7944501.0
1057.8,2,2,1,0,3.2,18.41035,73.80765,13.26,0.63,1.36,7,0.63,1,1.36,1,1.79,4,2,4,0.4423,32189.0,0.5963,Pune,Unfurnished,Yes,No,6212453.0
1279.2,2,2,1,0,2.1,17.39971,78.4344,5.78,0.2,0.84,12,0.2,1,0.84,2,1.12,2,5,8,0.1279,53555.0,0.7072,Hyderabad,Semi-Furnished,No,No,9285827.0
1632.8,3,3,1,1,0.6,28.49789,77.12461,15.28,0.73,1.01,7,0.73,5,1.01,2,2.26,2,3,6,0.1298,61004.0,0.4268,Delhi,Semi-Furnished,Yes,Yes,13886743.0
2445.3,3,3,2,1,9.6,17.3273,78.53351,8.1,0.64,0.86,7,0.64,2,0.86,4,1.22,4,4,6,0.2278,72828.0,0.7806,Hyderabad,Unfurnished,Yes,No,15512753.0
987.8,2,2,2,2,34.1,28.67294,77.1575,8.25,0.2,1.11,7,0.2,4,1.11,2,1.35,4,1,4,0.2078,49832.0,0.8067,Delhi,Unfurnished,No,No,7828866.0
1869.9,3,3,3,1,13.6,12.86848,77.55258,12.32,0.23,0.76,1,0.23,4,0.76,2,1.69,3,0,12,0.3072,78829.0,0.7494,Bangalore,Semi-Furnished,No,No,12859816.0
1535.3,3,2,1,2,10.2,19.09333,72.8794,1.93,0.56,0.54,13,0.56,3,0.54,3,0.49,3,1,11,0.2293,120000.0,0.8914,Mumbai,Furnished,Yes,No,17154600.0
1637.0,3,3,3,1,6.8,28.64828,77.22977,4.32,0.25,1.21,14,0.25,0,1.21,5,1.16,2,0,2,0.2364,85812.0,0.4341,Delhi,Furnished,Yes,No,14268291.0
2501.8,4,4,1,1,8.3,18.5162,73.8252,3.35,0.2,0.68,13,0.2,4,0.68,5,0.78,2,2,5,0.4337,66138.0,0.6727,Pune,Semi-Furnished,No,No,15887683.0
2199.8,4,2,1,2,6.1,19.03332,72.90681,5.64,0.44,0.88,11,0.44,5,0.88,4,1.04,3,3,9,0.3399,119537.0,0.5627,Mumbai,Furnished,No,No,20740646.0
2719.3,4,3,1,1,0.2,19.02354,72.85649,6.23,0.21,0.3,13,0.21,3,0.3,3,0.91,4,3,7,,120000.0,0.8979,Mumbai,Furnished,No,No,26599791.0
1749.6,3,3,1,1,2.5,19.13525,72.96728,11.47,0.48,0.57,6,0.48,3,0.57,4,1.4,2,2,7,0.2943,75084.0,0.6303,Mumbai,Furnished,No,Yes,17246430.0
1397.6,2,2,1,2,15.9,12.96118,77.57747,2.18,0.56,1.07,12,0.56,6,1.07,0,0.71,4,3,7,0.0415,77415.0,0.7332,Bangalore,Semi-Furnished,No,No,11863356.0
1704.5,3,3,1,1,29.8,28.6397,77.26537,6.2,0.2,0.85,9,0.2,1,0.85,1,0.72,2,5,6,0.1223,47298.0,0.655,Delhi,Unfurnished,No,No,10974214.0
2007.6,4,3,2,0,23.9,18.49694,73.7616,10.34,0.45,0.3,10,0.45,3,0.3,1,0.92,4,3,6,0.2667,55325.0,0.5952,Pune,Furnished,No,Yes,12029726.0
1964.8,4,3,2,1,1.9,19.14264,72.85829,7.67,0.21,0.68,8,0.21,6,0.68,3,1.31,4,1,3,0.2955,120000.0,0.6822,Mumbai,Semi-Furnished,Yes,Yes,20871802.0
1145.1,2,2,2,1,35.3,18.51513,73.9244,7.15,0.54,0.9,14,0.54,3,0.9,5,1.59,4,6,6,0.503,37531.0,0.5858,Pune,Unfurnished,No,Yes,7015906.0
1908.8,3,2,3,2,7.6,17.31059,78.4486,9.19,0.42,0.48,12,0.42,4,0.48,4,1.41,3,3,4,0.469,51324.0,0.5123,Hyderabad,Semi-Furnished,Yes,No,12961191.0
1998.3,3,3,2,0,1.6,28.6091,77.10541,10.11,0.5,0.64,5,0.5,3,0.64,1,1.6,5,1,5,0.0651,78684.0,0.6463,Delhi,Furnished,No,Yes,17127661.0
3486.4,5,5,4,0,6.9,19.08138,73.015,14.42,0.46,0.91,12,0.46,2,0.91,1,1.81,1,2,5,0.3734,120000.0,0.7335,Mumbai,Semi-Furnished,Yes,Yes,31971523.0
3069.9,5,4,1,1,7.7,19.04997,72.8959,3.46,0.52,0.66,11,0.52,4,0.66,2,0.87,4,5,9,0.0913,120000.0,0.5017,Mumbai,Semi-Furnished,No,No,30722955.0
1295.4,2,3,4,2,4.4,19.09476,72.87198,2.17,0.2,0.54,12,0.2,2,0.54,4,1.06,4,4,7,0.1121,119793.0,0.8131,Mumbai,Semi-Furnished,No,Yes,16381651.0
1663.2,3,4,1,1,4.0,12.9657,77.58007,1.7,0.45,0.81,13,0.45,7,0.81,5,0.96,3,1,6,0.1693,86648.0,0.3114,Bangalore,Semi-Furnished,Yes,No,13567858.0
898.8,2,2,2,1,3.6,28.60296,77.18427,2.7,0.57,1.06,13,0.57,6,1.06,4,1.13,6,3,3,0.02,43056.0,0.8219,Delhi,Unfurnished,Yes,No,10070024.0
1466.0,3,2,2,1,0.1,12.90002,77.60222,7.99,0.58,0.82,6,0.58,6,0.82,2,0.86,4,2,7,0.1611,53505.0,0.6971,Bangalore,Unfurnished,Yes,No,12308020.0
2055.1,4,3,1,1,13.5,28.63507,77.19951,2.52,0.53,0.6,13,0.53,4,0.6,3,1.46,2,4,5,0.16,89100.0,0.5018,Delhi,Furnished,No,No,15989078.0
2633.8,4,4,1,1,9.8,18.56587,73.90724,7.33,0.3,0.6,9,0.3,1,0.6,3,1.39,1,3,1,0.2732,63812.0,0.6762,Pune,Semi-Furnished,No,Yes,15933167.0
1376.1,3,3,1,1,8.5,19.04845,72.93958,7.18,0.43,0.68,15,0.43,3,0.68,3,0.67,3,1,10,0.1505,67585.0,0.4377,Mumbai,Furnished,No,Yes,14985005.0
1424.8,3,4,2,2,4.7,13.17038,80.25531,9.87,0.73,0.92,3,0.73,4,0.92,0,1.07,2,2,5,0.039,51974.0,0.5227,Chennai,Unfurnished,No,No,8244259.0
550.0,2,2,3,0,0.5,19.05558,73.09243,22.64,1.04,1.65,4,1.04,3,1.65,2,2.97,1,2,1,0.1045,33305.0,0.86,Mumbai,Semi-Furnished,Yes,No,7309455.0
1744.3,3,3,1,0,12.3,28.63753,77.20914,2.62,0.48,0.74,9,0.48,5,0.74,4,0.99,3,2,6,0.2859,59355.0,0.7816,Delhi,Unfurnished,No,No,13409787.0
1159.4,2,2,1,1,5.4,17.36704,78.49599,2.22,0.39,0.77,12,0.39,3,0.77,3,1.66,2,3,4,0.4083,53071.0,0.8736,Hyderabad,Unfurnished,Yes,No,8940130.0
1505.9,3,2,2,0,0.9,17.42108,78.43227,7.02,0.2,0.95,9,0.2,6,0.95,4,0.73,3,3,8,0.2031,71727.0,0.7974,Hyderabad,Unfurnished,Yes,No,11048336.0
1280.0,2,2,1,1,29.9,17.46177,78.45263,9.25,0.2,1.04,8,0.2,3,1.04,2,1.21,5,0,8,0.4228,37297.0,0.4935,Hyderabad,Unfurnished,Yes,No,6878778.0
1788.7,4,3,1,1,15.0,17.38795,78.52218,3.77,0.48,1.09,6,0.48,4,1.09,3,1.66,4,3,8,0.2602,54679.0,0.4828,Hyderabad,Furnished,No,No,11075504.0
707.5,2,2,1,1,15.1,19.00779,72.9071,8.18,0.33,0.45,8,0.33,4,0.45,5,1.32,2,3,10,,38289.0,0.323,Mumbai,Semi-Furnished,Yes,No,7655063.0
896.4,2,2,2,2,1.0,28.59123,77.20706,2.52,0.46,0.55,13,0.46,5,0.55,3,1.11,3,4,6,0.0429,58834.0,0.4627,Delhi,Furnished,Yes,No,9752439.0
3234.0,5,4,1,2,8.3,12.93098,77.72905,15.23,0.49,1.12,8,0.49,3,1.12,3,1.89,3,2,1,0.2979,85128.0,0.5254,Bangalore,Unfurnished,No,Yes,19386296.0
1013.2,3,3,1,1,4.0,13.13668,80.32293,8.23,0.35,0.61,9,0.35,5,0.61,2,2.07,5,2,5,0.1166,53327.0,0.7346,Chennai,Furnished,No,No,7586438.0
1137.1,2,2,1,0,17.4,13.15629,80.34034,11.11,0.28,0.64,6,0.28,5,0.64,0,1.45,1,5,4,0.2197,29377.0,0.5931,Chennai,Unfurnished,No,No,5932203.0
3044.0,5,4,2,3,2.2,12.93465,77.65524,7.74,0.2,1.03,8,0.2,5,1.03,3,0.8,1,0,5,0.1146,110613.0,0.4303,Bangalore,Unfurnished,No,No,20818611.0
3738.3,5,5,1,0,13.5,17.32899,78.46953,6.48,0.74,0.95,7,0.74,3,0.95,2,0.92,5,4,6,0.3174,93533.0,0.5382,Hyderabad,Furnished,Yes,No,20882818.0
1088.5,2,3,2,2,39.8,12.84031,77.53906,15.76,0.51,1.16,5,0.51,2,1.16,0,1.87,4,2,2,0.1265,43961.0,0.5382,Bangalore,Unfurnished,No,Yes,7405294.0
1610.6,3,3,3,0,3.8,17.29966,78.35324,17.02,0.61,1.18,7,0.61,2,1.18,0,1.74,1,1,5,0.0498,63854.0,0.7912,Hyderabad,Furnished,No,No,10407165.0
2072.0,3,3,1,1,6.0,13.01821,77.6171,5.72,0.58,0.95,11,0.58,5,0.95,3,1.24,4,2,7,0.2721,68336.0,0.8082,Bangalore,Furnished,Yes,No,15998358.0
2973.7,5,5,1,1,19.9,17.48214,78.40753,13.66,0.7,1.23,6,0.7,1,1.23,1,1.52,3,0,6,0.6149,94142.0,0.6527,Hyderabad,Unfurnished,Yes,Yes,14370268.0
1208.5,3,3,1,1,,19.02618,72.81223,8.82,0.34,0.62,6,0.34,4,0.62,1,0.81,3,2,10,0.1163,64116.0,0.6941,Mumbai,Furnished,No,Yes,11850116.0
1690.6,3,3,4,1,12.1,17.33772,78.56428,9.75,0.39,0.84,12,0.39,4,0.84,4,1.14,3,2,9,0.5008,75211.0,0.827,Hyderabad,Semi-Furnished,No,No,11113227.0
2355.3,4,3,2,0,16.8,28.50825,77.28531,13.89,0.43,1.07,6,0.43,4,1.07,2,1.82,3,3,3,0.1121,79533.0,0.5466,Delhi,Semi-Furnished,Yes,No,15168963.0
2132.6,3,3,3,0,3.0,17.46152,78.49048,8.5,0.36,0.7,7,0.36,4,0.7,3,0.63,7,0,2,0.2672,62338.0,0.6731,Hyderabad,Furnished,Yes,Yes,16863728.0
1605.5,3,3,3,1,19.5,19.12262,72.85582,5.66,0.39,0.46,10,0.39,5,0.46,4,1.55,5,2,6,0.4795,94537.0,0.7739,Mumbai,Semi-Furnished,No,No,15919826.0
1763.0,4,4,4,2,14.5,18.48434,73.86437,4.08,0.38,0.3,10,0.38,4,0.3,4,0.89,5,3,3,0.1471,66173.0,0.6046,Pune,Furnished,No,No,12538999.0
956.3,2,2,3,1,2.5,17.38973,78.51347,2.88,0.48,0.78,14,0.48,2,0.78,4,1.07,5,5,13,0.1169,53006.0,0.5997,Hyderabad,Furnished,No,No,8400223.0
1695.2,3,3,1,1,11.7,13.04157,77.61508,8.08,0.3,0.62,7,0.3,3,0.62,5,1.23,1,0,5,0.2028,74135.0,0.5285,Bangalore,Unfurnished,No,No,11516069.0
1676.8,3,2,2,3,6.9,12.97843,77.59223,0.8,0.2,0.63,9,0.2,6,0.63,5,0.57,5,3,5,0.3835,64486.0,0.2741,Bangalore,Semi-Furnished,No,No,12248540.0
2000.9,4,3,4,1,7.2,13.04954,77.55585,9.61,0.31,0.86,9,0.31,6,0.86,2,1.41,2,4,5,0.0245,80763.0,0.5724,Bangalore,Semi-Furnished,Yes,No,14698388.0
1489.0,3,3,2,1,0.6,28.56958,77.21028,4.92,0.51,0.81,10,0.51,4,0.81,0,0.79,1,3,9,0.2674,58469.0,0.6752,Delhi,Unfurnished,No,No,12738430.0
2156.5,3,3,2,0,,19.07031,72.85916,2.04,0.33,0.61,10,0.33,8,0.61,3,1.41,6,4,7,0.1886,120000.0,0.8654,Mumbai,Semi-Furnished,Yes,No,22429825.0
2508.3,4,3,3,2,2.0,17.3441,78.52688,6.22,0.61,0.75,9,0.61,5,0.75,3,1.31,2,4,6,0.0293,108614.0,0.6118,Hyderabad,Unfurnished,Yes,No,16811159.0
1951.0,3,3,2,0,13.2,18.65476,73.80207,15.98,0.59,0.84,8,0.59,2,0.84,4,1.71,0,0,5,0.1699,49901.0,0.2732,Pune,Semi-Furnished,No,No,9631747.0
2078.6,3,3,2,0,9.0,13.04143,77.54891,9.19,0.56,0.62,12,0.56,4,0.62,3,1.93,2,1,8,0.1422,82118.0,0.7932,Bangalore,Unfurnished,No,No,15206272.0
